Date,Open,High,Low,Close
2025-03-27,7.2645,7.2682,7.2598,7.2622
2025-03-28,7.2631,7.266,7.2613,7.2622
2025-03-31,7.2578,7.2588,7.2473,7.2569
2025-04-01,7.2605,7.2703,7.2603,7.2702
2025-04-02,7.2714,7.272,7.267,7.2677
2025-04-03,7.2993,7.3047,7.2768,7.2818
2025-04-07,7.304,7.3219,7.303,7.321
2025-04-08,7.3374,7.3389,7.3272,7.3389
2025-04-09,7.3458,7.3501,7.3456,7.3463
2025-04-10,7.3483,7.3511,7.3075,7.3175
2025-04-11,7.2994,7.3259,7.2919,7.2921
2025-04-14,7.3028,7.3141,7.2994,7.3095
2025-04-15,7.3062,7.318,7.3053,7.3158
2025-04-16,7.3241,7.3289,7.2989,7.2997
2025-04-17,7.3105,7.3137,7.2941,7.2992
2025-04-18,7.3029,7.3052,7.2873,7.2997
2025-04-21,7.2926,7.2965,7.2826,7.2918
2025-04-22,7.3012,7.3145,7.3009,7.3074
2025-04-23,7.3033,7.3085,7.2855,7.2871
2025-04-24,7.2942,7.3014,7.2865,7.2889
2025-04-25,7.2935,7.298,7.2829,7.2867
2025-04-28,7.2903,7.3008,7.2874,7.2874
2025-04-29,7.2874,7.2888,7.2596,7.2714
2025-04-30,7.2738,7.2769,7.2615,7.2714
2025-05-06,7.2377,7.2387,7.211,7.219
2025-05-07,7.2195,7.233,7.2195,7.2275
2025-05-08,7.2382,7.2428,7.2325,7.2428
2025-05-09,7.2429,7.2521,7.2369,7.2382
2025-05-12,7.2284,7.2303,7.2009,7.2053
2025-05-13,7.1968,7.2063,7.1867,7.2046
2025-05-14,7.1984,7.219,7.1984,7.2084
2025-05-15,7.209,7.2179,7.2052,7.2074
2025-05-16,7.2049,7.2136,7.1989,7.2136
2025-05-19,7.2081,7.2172,7.2081,7.2138
2025-05-20,7.2156,7.2254,7.2156,7.217
2025-05-21,7.219,7.2192,7.2014,7.2015
2025-05-22,7.1996,7.2084,7.1965,7.2056
2025-05-23,7.2023,7.2041,7.1806,7.181
2025-05-26,7.1737,7.1897,7.1679,7.1864
2025-05-27,7.1818,7.1962,7.1818,7.1953
2025-05-28,7.1927,7.2029,7.1886,7.1959
2025-05-29,7.206,7.2104,7.1846,7.1859
2025-05-30,7.1861,7.2015,7.1833,7.1989
2025-06-03,7.2014,7.2014,7.1863,7.1883
2025-06-04,7.1883,7.1937,7.1779,7.178
2025-06-05,7.1731,7.1843,7.1718,7.1777
2025-06-06,7.1792,7.1929,7.1792,7.1926
2025-06-09,7.1877,7.1886,7.1794,7.1794
2025-06-10,7.1806,7.1934,7.1806,7.1878
2025-06-11,7.1844,7.1942,7.1833,7.1903
2025-06-12,7.1905,7.1905,7.1702,7.1727
2025-06-13,7.1808,7.1853,7.1742,7.1832
2025-06-16,7.1855,7.1872,7.1779,7.1802
2025-06-17,7.1801,7.1868,7.1787,7.1868
2025-06-18,7.1862,7.1895,7.1841,7.1895
2025-06-19,7.1925,7.1925,7.1859,7.1878
2025-06-20,7.1767,7.1851,7.1747,7.1815
2025-06-23,7.1869,7.1904,7.1789,7.1789
2025-06-24,7.1728,7.1791,7.1714,7.1716
2025-06-25,7.1686,7.1772,7.168,7.1741
2025-06-26,7.1697,7.1728,7.1574,7.1676
2025-06-27,7.1704,7.1743,7.166,7.1726
2025-06-30,7.1655,7.1662,7.1622,7.1638
2025-07-01,7.1561,7.166,7.1561,7.1658
2025-07-02,7.1645,7.1697,7.1631,7.1631
2025-07-03,7.1619,7.173,7.1605,7.1706
2025-07-04,7.1687,7.1692,7.1618,7.1656
2025-07-07,7.1659,7.1765,7.1659,7.1762
2025-07-08,7.1748,7.1822,7.17,7.1785
2025-07-09,7.1825,7.1835,7.179,7.1807
2025-07-10,7.1774,7.1788,7.1741,7.1782
2025-07-11,7.177,7.1776,7.1667,7.1701
2025-07-14,7.1662,7.1724,7.1662,7.172
2025-07-15,7.1707,7.1833,7.1691,7.1825
2025-07-16,7.1783,7.1847,7.1715,7.1785
2025-07-17,7.1802,7.1843,7.1761,7.1817
2025-07-18,7.1792,7.1824,7.1736,7.1746
2025-07-21,7.1781,7.1795,7.1682,7.1694
2025-07-22,7.1701,7.1764,7.169,7.169
2025-07-23,7.1685,7.1721,7.154,7.1543
2025-07-24,7.1516,7.1578,7.1491,7.1547
2025-07-25,7.1613,7.1695,7.1585,7.1695
2025-07-28,7.1685,7.1788,7.1674,7.1788
2025-07-29,7.1796,7.1798,7.1745,7.177
2025-07-30,7.1756,7.1972,7.1737,7.1972
2025-07-31,7.192,7.201,7.1904,7.2
2025-08-01,7.2019,7.214,7.1871,7.1933
2025-08-04,7.187,7.1891,7.1742,7.1809
2025-08-05,7.1779,7.1893,7.1764,7.184
2025-08-06,7.1898,7.1903,7.1818,7.1824
2025-08-07,7.1823,7.1824,7.177,7.1814
2025-08-08,7.1816,7.185,7.1793,7.1802
2025-08-11,7.1838,7.1915,7.1799,7.1888
2025-08-12,7.1876,7.1913,7.1777,7.1814
2025-08-13,7.1824,7.1841,7.1732,7.1766
2025-08-14,7.1722,7.1816,7.1676,7.1815
2025-08-15,7.1806,7.1854,7.1778,7.1845
2025-08-18,7.1838,7.186,7.1765,7.1849
2025-08-19,7.1853,7.1879,7.1788,7.1824
